OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
1255.3839083840246;1252.3243336247497;inf;188268.3610815399;7450.35693359375;0.0;0.0;9.81335163116455;4.523024303056325e-06
1249.6466217518416;1246.6410547157086;inf;189538.8632488685;7450.2578125;0.0;0.0;9.81335163116455;4.277098394994109e-06
1243.9178885699419;1240.966836854108;inf;190803.51110936888;7450.1787109375;0.0;0.0;9.81335163116455;4.466389211037723e-06
1238.1848223124982;1235.2888024315985;inf;192062.3025989225;7450.1328125;0.0;0.0;9.81335163116455;4.427840828001549e-06
1232.5938429816322;1229.7520025666283;inf;193290.73696532578;7450.08642578125;0.0;0.0;9.81335163116455;4.393377252206369e-06
1226.9221813687377;1224.1358431202877;inf;194537.9871039798;7450.05078125;0.0;0.0;9.81335163116455;4.370681185919374e-06
1221.2577043199942;1218.527284660789;inf;195779.44491615973;7450.0322265625;0.0;0.0;9.81335163116455;4.428430478664697e-06
1215.6046267550657;1212.9305264713846;inf;197015.11877155525;7450.0126953125;0.0;0.0;9.81335163116455;4.414022204362668e-06
1209.9753010650531;1207.3578098587836;inf;198245.02851778676;7450.0126953125;0.0;0.0;9.81335163116455;4.354452420104989e-06
1204.3634589428214;1201.8029238706545;inf;199469.19393631874;7450.0126953125;0.0;0.0;9.81335163116455;4.378259861503312e-06
1198.768941730584;1196.2657113491239;inf;200687.63257252146;7450.0126953125;0.0;0.0;9.81335163116455;4.404006460424697e-06
1193.191592878918;1190.7460172899598;inf;201900.36180905253;7450.0126953125;0.0;0.0;9.81335163116455;4.399981511163952e-06
1187.6312574225083;1185.2436882983184;inf;203107.39886838896;7450.0126953125;0.0;0.0;9.81335163116455;4.36364829163881e-06
1182.087782479358;1179.7585731022043;inf;204308.76081509143;7450.0126953125;0.0;0.0;9.81335163116455;4.361532745481915e-06
1176.5610167178395;1174.2905220219495;inf;205504.4645608404;7450.0126953125;0.0;0.0;9.81335163116455;4.381106290290674e-06
1171.0508105756635;1168.8393871883375;inf;206694.52685751906;7450.0126953125;0.0;0.0;9.81335163116455;4.3817758606123254e-06
1165.557016237602;1163.4050225164278;inf;207878.96430501284;7450.0126953125;0.0;0.0;9.81335163116455;4.361846987440941e-06
1160.0794876349134;1157.9872836869943;inf;209057.79335629148;7450.0126953125;0.0;0.0;9.81335163116455;4.35149055028932e-06
1154.6180803706475;1152.5860281113412;inf;210231.03031011822;7450.0126953125;0.0;0.0;9.81335163116455;4.36118376053083e-06
1149.1721528090025;1147.2006205789257;inf;211398.69112012873;7450.0107421875;0.0;0.0;9.81335163116455;4.362838103364563e-06
1143.7422623268153;1141.8316139524798;inf;212560.79138482548;7450.009765625;0.0;0.0;9.81335163116455;4.351530387152618e-06
1138.328368703602;1136.4789690327646;inf;213717.3475684363;7450.009765625;0.0;0.0;9.81335163116455;4.347637507768761e-06
1132.9300348525492;1131.1422534138057;inf;214868.37539446237;7450.009765625;0.0;0.0;9.81335163116455;4.347093496960459e-06
1127.5471242455937;1125.8213325890342;inf;216013.89044269652;7450.009765625;0.0;0.0;9.81335163116455;4.344300934663527e-06
1122.1795020170714;1120.5160737324495;inf;217153.90815014904;7450.009765625;0.0;0.0;9.81335163116455;4.339138521152692e-06
1096.189180224908;1094.8356537504358;inf;222641.20174481056;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
1044.1126387652762;1043.4217230835527;inf;233460.80381826905;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
993.2746696839004;993.2888378766114;inf;243773.47894480964;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
943.6642003399062;944.427945248677;inf;253571.8458799756;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128206e-06
895.1848055962295;896.746508159043;inf;262867.6296616697;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
847.7495398465193;850.1623188344342;inf;271671.58699354134;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128202e-06
801.2799815082673;804.6027373533848;inf;279993.5900312455;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128205e-06
755.7054933469324;760.004203117741;inf;287842.69964178395;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
710.9626916633703;716.3120317349711;inf;295227.229552021;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128202e-06
666.9951326303366;673.4805326520727;inf;302154.8027859172;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
624.5944303588218;632.2894371833713;inf;308509.67312871525;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
582.0227069847299;591.0657142566134;inf;314552.3215876685;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
540.100050935218;550.6273835180191;inf;320157.0967186054;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
498.80047028203086;510.9753740447336;inf;325329.30971183116;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
